Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories
2022484408,30-04-2016,18387.00,12.90999985,12.90999985,0,0.939999998,1.399999976,10.56999969,0,13.00:00:00,23.00:00:00,26.00:00:00,8.00:00:00,2732
2022484408,01-05-2016,10538.00,7.400000095,7.400000095,0,1.940000057,0.959999979,4.5,0,25.00:00:00,28.00:00:00,1.00:00:00,15.00:00:00,2380
2022484408,02-05-2016,10379.00,7.289999962,7.289999962,0,2.609999895,0.340000004,4.329999924,0,5.00:00:00,8.00:00:00,3.00:00:00,23.00:00:00,2473
2022484408,03-05-2016,12183.00,8.739999771,8.739999771,0,3.99000001,0.460000008,4.28000021,0,12.00:00:00,14.00:00:00,6.00:00:00,8.00:00:00,2752
2022484408,04-05-2016,11768.00,8.289999962,8.289999962,0,2.50999999,0.930000007,4.849999905,0,5.00:00:00,27.00:00:00,28.00:00:00,9.00:00:00,2649
2022484408,05-05-2016,11895.00,8.350000381,8.350000381,0,2.789999962,0.860000014,4.699999809,0,24.00:00:00,20.00:00:00,9.00:00:00,16.00:00:00,2609
2022484408,06-05-2016,10227.00,7.179999828,7.179999828,0,1.870000005,0.670000017,4.639999866,0,24.00:00:00,17.00:00:00,21.00:00:00,8.00:00:00,2498
2022484408,07-05-2016,6708.00,4.710000038,4.710000038,0,1.610000014,0.079999998,3.019999981,0,20.00:00:00,2.00:00:00,28.00:00:00,22.00:00:00,1995
2022484408,08-05-2016,3292.00,2.309999943,2.309999943,0,0,0,2.309999943,0,0.00:00:00,0.00:00:00,14.00:00:00,28.00:00:00,1848
2022484408,09-05-2016,13379.00,9.390000343,9.390000343,0,2.119999886,1.629999995,5.639999866,0,4.00:00:00,16.00:00:00,23.00:00:00,26.00:00:00,2709
2022484408,10-05-2016,12798.00,8.979999542,8.979999542,0,2.220000029,1.210000038,5.559999943,0,26.00:00:00,28.00:00:00,27.00:00:00,19.00:00:00,2797
2022484408,11-05-2016,13272.00,9.319999695,9.319999695,0,4.179999828,1.149999976,3.99000001,0,27.00:00:00,25.00:00:00,11.00:00:00,6.00:00:00,2544
2022484408,12-05-2016,9117.00,6.409999847,6.409999847,0,1.279999971,0.670000017,4.440000057,0,16.00:00:00,16.00:00:00,23.00:00:00,28.00:00:00,1853
2026352035,12-04-2016,4414.00,2.74000001,2.74000001,0,0.189999998,0.349999994,2.200000048,0,3.00:00:00,8.00:00:00,29.00:00:00,6.00:00:00,1459
2026352035,13-04-2016,4993.00,3.099999905,3.099999905,0,0,0,3.099999905,0,0.00:00:00,0.00:00:00,25.00:00:00,24.00:00:00,1521
2026352035,14-04-2016,3335.00,2.069999933,2.069999933,0,0,0,2.049999952,0,0.00:00:00,0.00:00:00,15.00:00:00,14.00:00:00,1431
2026352035,15-04-2016,3821.00,2.369999886,2.369999886,0,0,0,2.369999886,0,0.00:00:00,0.00:00:00,6.00:00:00,17.00:00:00,1444
2026352035,16-04-2016,2547.00,1.580000043,1.580000043,0,0,0,1.580000043,0,0.00:00:00,0.00:00:00,29.00:00:00,28.00:00:00,1373
2026352035,17-04-2016,838.00,0.519999981,0.519999981,0,0,0,0.519999981,0,0.00:00:00,0.00:00:00,29.00:00:00,18.00:00:00,1214
2026352035,18-04-2016,3325.00,2.059999943,2.059999943,0,0,0,2.059999943,0,0.00:00:00,0.00:00:00,30.00:00:00,27.00:00:00,1419
2026352035,19-04-2016,2424.00,1.5,1.5,0,0,0,1.5,0,0.00:00:00,0.00:00:00,20.00:00:00,23.00:00:00,1356
2026352035,20-04-2016,7222.00,4.480000019,4.480000019,0,0,0,4.480000019,0,0.00:00:00,0.00:00:00,22.00:00:00,14.00:00:00,1667
2026352035,21-04-2016,2467.00,1.529999971,1.529999971,0,0,0,1.529999971,0,0.00:00:00,0.00:00:00,1.00:00:00,18.00:00:00,1370
2026352035,22-04-2016,2915.00,1.809999943,1.809999943,0,0,0,1.809999943,0,0.00:00:00,0.00:00:00,10.00:00:00,12.00:00:00,1399
2026352035,23-04-2016,12357.00,7.710000038,7.710000038,0,0,0,7.710000038,0,0.00:00:00,0.00:00:00,7.00:00:00,2.00:00:00,1916
2026352035,24-04-2016,3490.00,2.160000086,2.160000086,0,0,0,2.160000086,0,0.00:00:00,0.00:00:00,12.00:00:00,4.00:00:00,1401
2026352035,25-04-2016,6017.00,3.730000019,3.730000019,0,0,0,3.730000019,0,0.00:00:00,0.00:00:00,16.00:00:00,31.00:00:00,1576
2026352035,26-04-2016,5933.00,3.680000067,3.680000067,0,0,0,3.680000067,0,0.00:00:00,0.00:00:00,14.00:00:00,14.00:00:00,1595
2026352035,27-04-2016,6088.00,3.769999981,3.769999981,0,0,0,3.769999981,0,0.00:00:00,0.00:00:00,12.00:00:00,8.00:00:00,1593
2026352035,28-04-2016,6375.00,3.950000048,3.950000048,0,0,0,3.950000048,0,0.00:00:00,0.00:00:00,26.00:00:00,17.00:00:00,1649
2026352035,29-04-2016,7604.00,4.710000038,4.710000038,0,0,0,4.710000038,0,0.00:00:00,0.00:00:00,17.00:00:00,6.00:00:00,1692
2026352035,30-04-2016,4729.00,2.930000067,2.930000067,0,0,0,2.930000067,0,0.00:00:00,0.00:00:00,20.00:00:00,16.00:00:00,1506
2026352035,01-05-2016,3609.00,2.279999971,2.279999971,0,0,0,2.279999971,0,0.00:00:00,0.00:00:00,9.00:00:00,16.00:00:00,1447
2026352035,02-05-2016,7018.00,4.349999905,4.349999905,0,0,0,4.349999905,0,0.00:00:00,0.00:00:00,20.00:00:00,16.00:00:00,1690
2026352035,03-05-2016,5992.00,3.720000029,3.720000029,0,0,0,3.720000029,0,0.00:00:00,0.00:00:00,30.00:00:00,7.00:00:00,1604
2026352035,04-05-2016,6564.00,4.070000172,4.070000172,0,0,0,4.070000172,0,0.00:00:00,0.00:00:00,10.00:00:00,13.00:00:00,1658
2026352035,05-05-2016,12167.00,7.539999962,7.539999962,0,0,0,7.539999962,0,0.00:00:00,0.00:00:00,19.00:00:00,23.00:00:00,1926
2026352035,06-05-2016,8198.00,5.079999924,5.079999924,0,0,0,5.079999924,0,0.00:00:00,0.00:00:00,17.00:00:00,25.00:00:00,1736
2026352035,07-05-2016,4193.00,2.599999905,2.599999905,0,0,0,2.599999905,0,0.00:00:00,0.00:00:00,16.00:00:00,26.00:00:00,1491
2026352035,08-05-2016,5528.00,3.450000048,3.450000048,0,0,0,3.450000048,0,0.00:00:00,0.00:00:00,14.00:00:00,1.00:00:00,1555
2026352035,09-05-2016,10685.00,6.619999886,6.619999886,0,0,0,6.599999905,0,0.00:00:00,0.00:00:00,4.00:00:00,26.00:00:00,1869
2026352035,10-05-2016,254.00,0.159999996,0.159999996,0,0,0,0.159999996,0,0.00:00:00,0.00:00:00,17.00:00:00,28.00:00:00,1141
2026352035,11-05-2016,8580.00,5.320000172,5.320000172,0,0,0,5.320000172,0,0.00:00:00,0.00:00:00,25.00:00:00,22.00:00:00,1698
2026352035,12-05-2016,8891.00,5.510000229,5.510000229,0,0,0,5.510000229,0,0.00:00:00,0.00:00:00,8.00:00:00,25.00:00:00,1364
2320127002,12-04-2016,10725.00,7.489999771,7.489999771,0,1.169999957,0.310000002,6.010000229,0,13.00:00:00,9.00:00:00,1.00:00:00,16.00:00:00,2124
2320127002,13-04-2016,7275.00,4.900000095,4.900000095,0,0,0,4.900000095,0,0.00:00:00,0.00:00:00,30.00:00:00,9.00:00:00,2003
2320127002,14-04-2016,3973.00,2.680000067,2.680000067,0,0,0,2.680000067,0,0.00:00:00,0.00:00:00,9.00:00:00,2.00:00:00,1696
2320127002,15-04-2016,5205.00,3.50999999,3.50999999,0,0,0,3.50999999,0,0.00:00:00,0.00:00:00,1.00:00:00,9.00:00:00,1801
2320127002,16-04-2016,5057.00,3.410000086,3.410000086,0,0,0,3.400000095,0,0.00:00:00,0.00:00:00,13.00:00:00,29.00:00:00,1724
2320127002,17-04-2016,6198.00,4.179999828,4.179999828,0,0,0,4.179999828,0,0.00:00:00,0.00:00:00,5.00:00:00,5.00:00:00,1852
2320127002,18-04-2016,6559.00,4.420000076,4.420000076,0,0,0.25999999,4.139999866,0,0.00:00:00,7.00:00:00,16.00:00:00,18.00:00:00,1905
2320127002,19-04-2016,5997.00,4.039999962,4.039999962,0,0,0.379999995,3.660000086,0,0.00:00:00,11.00:00:00,15.00:00:00,15.00:00:00,1811
2320127002,20-04-2016,7192.00,4.849999905,4.849999905,0,0,0.49000001,4.340000153,0,0.00:00:00,11.00:00:00,9.00:00:00,19.00:00:00,1922
2320127002,21-04-2016,3404.00,2.289999962,2.289999962,0,0.059999999,0.419999987,1.809999943,0,1.00:00:00,10.00:00:00,6.00:00:00,25.00:00:00,1610
2320127002,22-04-2016,5583.00,3.75999999,3.75999999,0,0,0,3.75999999,0,0.00:00:00,0.00:00:00,22.00:00:00,19.00:00:00,1851
2320127002,23-04-2016,5079.00,3.420000076,3.420000076,0,0,0,3.420000076,0,0.00:00:00,0.00:00:00,29.00:00:00,2.00:00:00,1804
2320127002,24-04-2016,4165.00,2.809999943,2.809999943,0,0,0,2.799999952,0,0.00:00:00,0.00:00:00,22.00:00:00,20.00:00:00,1725
2320127002,25-04-2016,3588.00,2.420000076,2.420000076,0,0.230000004,0.200000003,1.99000001,0,3.00:00:00,5.00:00:00,31.00:00:00,3.00:00:00,1654
2320127002,26-04-2016,3409.00,2.299999952,2.299999952,0,0,0,2.299999952,0,0.00:00:00,0.00:00:00,26.00:00:00,16.00:00:00,1632
2320127002,27-04-2016,1715.00,1.159999967,1.159999967,0,0,0,1.159999967,0,0.00:00:00,0.00:00:00,22.00:00:00,19.00:00:00,1481
2320127002,28-04-2016,1532.00,1.029999971,1.029999971,0,0,0,1.029999971,0,0.00:00:00,0.00:00:00,16.00:00:00,25.00:00:00,1473
2320127002,29-04-2016,924.00,0.620000005,0.620000005,0,0,0,0.620000005,0,0.00:00:00,0.00:00:00,14.00:00:00,26.00:00:00,1410
2320127002,30-04-2016,4571.00,3.079999924,3.079999924,0,0,0,3.069999933,0,0.00:00:00,0.00:00:00,21.00:00:00,20.00:00:00,1779
2320127002,01-05-2016,772.00,0.519999981,0.519999981,0,0,0,0.519999981,0,0.00:00:00,0.00:00:00,9.00:00:00,31.00:00:00,1403
2320127002,02-05-2016,3634.00,2.450000048,2.450000048,0,0.360000014,0.209999993,1.879999995,0,5.00:00:00,6.00:00:00,2.00:00:00,29.00:00:00,1613
2320127002,03-05-2016,7443.00,5.019999981,5.019999981,0,1.49000001,0.370000005,3.160000086,0,20.00:00:00,10.00:00:00,24.00:00:00,18.00:00:00,1878
2320127002,04-05-2016,1201.00,0.810000002,0.810000002,0,0,0,0.810000002,0,0.00:00:00,0.00:00:00,21.00:00:00,19.00:00:00,1426
2320127002,05-05-2016,5202.00,3.50999999,3.50999999,0,0,0.389999986,3.109999895,0,0.00:00:00,11.00:00:00,10.00:00:00,20.00:00:00,1780
2320127002,06-05-2016,4878.00,3.289999962,3.289999962,0,0,0,3.289999962,0,0.00:00:00,0.00:00:00,22.00:00:00,20.00:00:00,1742
2320127002,07-05-2016,7379.00,4.96999979,4.96999979,0,0,0,4.96999979,0,0.00:00:00,0.00:00:00,14.00:00:00,25.00:00:00,1972
2320127002,08-05-2016,5161.00,3.480000019,3.480000019,0,0,0,3.470000029,0,0.00:00:00,0.00:00:00,3.00:00:00,7.00:00:00,1821
2320127002,09-05-2016,3090.00,2.079999924,2.079999924,0,0,0,2.079999924,0,0.00:00:00,0.00:00:00,24.00:00:00,18.00:00:00,1630
2320127002,10-05-2016,6227.00,4.199999809,4.199999809,0,0,0,4.199999809,0,0.00:00:00,0.00:00:00,16.00:00:00,23.00:00:00,1899
2320127002,11-05-2016,6424.00,4.329999924,4.329999924,0,0,0,4.329999924,0,0.00:00:00,0.00:00:00,26.00:00:00,13.00:00:00,1903
2320127002,12-05-2016,2661.00,1.789999962,1.789999962,0,0,0,1.789999962,0,0.00:00:00,0.00:00:00,7.00:00:00,9.00:00:00,1125
2347167796,12-04-2016,10113.00,6.829999924,6.829999924,0,2,0.620000005,4.199999809,0,28.00:00:00,13.00:00:00,15.00:00:00,21.00:00:00,2344
2347167796,13-04-2016,10352.00,7.010000229,7.010000229,0,1.659999967,1.940000057,3.410000086,0,19.00:00:00,1.00:00:00,13.00:00:00,6.00:00:00,2038
2347167796,14-04-2016,10129.00,6.699999809,6.699999809,0,0.02,2.74000001,3.940000057,0,1.00:00:00,17.00:00:00,24.00:00:00,5.00:00:00,2010
2347167796,15-04-2016,10465.00,6.920000076,6.920000076,0,0.07,1.419999957,5.429999828,0,1.00:00:00,24.00:00:00,10.00:00:00,20.00:00:00,2133
2347167796,16-04-2016,22244.00,15.07999992,15.07999992,0,5.449999809,4.099999905,5.53000021,0,6.00:00:00,12.00:00:00,24.00:00:00,25.00:00:00,2670
2347167796,17-04-2016,5472.00,3.619999886,3.619999886,0,0.079999998,0.280000001,3.25999999,0,1.00:00:00,7.00:00:00,5.00:00:00,22.00:00:00,1882
2347167796,18-04-2016,8247.00,5.449999809,5.449999809,0,0.790000021,0.860000014,3.789999962,0,11.00:00:00,16.00:00:00,24.00:00:00,8.00:00:00,1944
2347167796,19-04-2016,6711.00,4.440000057,4.440000057,0,0,0,4.440000057,0,0.00:00:00,7.00:00:00,16.00:00:00,9.00:00:00,2346
2347167796,20-04-2016,10999.00,7.269999981,7.269999981,0,0.680000007,1.809999943,4.78000021,0,11.00:00:00,12.00:00:00,25.00:00:00,7.00:00:00,2198
2347167796,21-04-2016,10080.00,6.75,6.75,0,1.850000024,1.529999971,3.380000114,0,23.00:00:00,26.00:00:00,26.00:00:00,30.00:00:00,2048
2347167796,22-04-2016,7804.00,5.159999847,5.159999847,0,0.560000002,1.679999948,2.920000076,0,9.00:00:00,27.00:00:00,24.00:00:00,19.00:00:00,1946
2347167796,23-04-2016,16901.00,11.36999989,11.36999989,0,2.779999971,1.450000048,7.150000095,0,1.00:00:00,4.00:00:00,25.00:00:00,13.00:00:00,2629
2347167796,24-04-2016,9471.00,6.260000229,6.260000229,0,0,0,6.260000229,0,0.00:00:00,0.00:00:00,25.00:00:00,6.00:00:00,2187
2347167796,25-04-2016,9482.00,6.380000114,6.380000114,0,1.269999981,0.519999981,4.599999905,0,15.00:00:00,11.00:00:00,3.00:00:00,14.00:00:00,2095
2347167796,26-04-2016,5980.00,3.950000048,3.950000048,0,0,0,3.950000048,0,0.00:00:00,0.00:00:00,14.00:00:00,1.00:00:00,1861
2347167796,27-04-2016,11423.00,7.579999924,7.579999924,0,1.860000014,0.400000006,5.320000172,0,26.00:00:00,9.00:00:00,21.00:00:00,14.00:00:00,2194
2347167796,28-04-2016,5439.00,3.599999905,3.599999905,0,0,0,3.599999905,0,0.00:00:00,0.00:00:00,16.00:00:00,2.00:00:00,1854
2347167796,29-04-2016,42.00,0.029999999,0.029999999,0,0,0,0.029999999,0,0.00:00:00,0.00:00:00,4.00:00:00,2.00:00:00,403
2873212765,12-04-2016,8796.00,5.909999847,5.909999847,0,0.109999999,0.930000007,4.880000114,0,2.00:00:00,21.00:00:00,21.00:00:00,26.00:00:00,1982
2873212765,13-04-2016,7618.00,5.119999886,5.119999886,0,0,0.219999999,4.880000114,0.02,0.00:00:00,8.00:00:00,7.00:00:00,24.00:00:00,2004
2873212765,14-04-2016,7910.00,5.320000172,5.320000172,0,0,0,5.320000172,0,0.00:00:00,0.00:00:00,26.00:00:00,13.00:00:00,1893
2873212765,15-04-2016,8482.00,5.699999809,5.699999809,0,0,0,5.690000057,0.01,0.00:00:00,0.00:00:00,23.00:00:00,18.00:00:00,2063
2873212765,16-04-2016,9685.00,6.650000095,6.650000095,0,3.109999895,0.02,3.50999999,0.01,16.00:00:00,1.00:00:00,31.00:00:00,22.00:00:00,2148
2873212765,17-04-2016,2524.00,1.700000048,1.700000048,0,0,0.349999994,1.340000033,0,0.00:00:00,8.00:00:00,8.00:00:00,25.00:00:00,1529
2873212765,18-04-2016,7762.00,5.239999771,5.239999771,0,0.07,0.280000001,4.889999866,0,1.00:00:00,6.00:00:00,6.00:00:00,26.00:00:00,1890
2873212765,19-04-2016,7948.00,5.369999886,5.369999886,0,0,0,5.360000134,0,0.00:00:00,0.00:00:00,23.00:00:00,16.00:00:00,1956
2873212765,20-04-2016,9202.00,6.300000191,6.300000191,0,1.50999999,0.119999997,4.659999847,0.01,22.00:00:00,5.00:00:00,12.00:00:00,31.00:00:00,2094
2873212765,21-04-2016,8859.00,5.980000019,5.980000019,0,0.129999995,0.370000005,5.46999979,0.01,2.00:00:00,10.00:00:00,5.00:00:00,22.00:00:00,1970
2873212765,22-04-2016,7286.00,4.900000095,4.900000095,0,0.460000008,0,4.420000076,0.02,15.00:00:00,0.00:00:00,31.00:00:00,24.00:00:00,2241
2873212765,23-04-2016,9317.00,6.349999905,6.349999905,0,2.089999914,0.230000004,4.019999981,0.01,28.00:00:00,5.00:00:00,25.00:00:00,12.00:00:00,2021
2873212765,24-04-2016,6873.00,4.679999828,4.679999828,0,3,0.059999999,1.620000005,0,15.00:00:00,1.00:00:00,8.00:00:00,17.00:00:00,1898
2873212765,25-04-2016,7373.00,4.949999809,4.949999809,0,0,0,4.949999809,0,0.00:00:00,0.00:00:00,24.00:00:00,16.00:00:00,1907
2873212765,26-04-2016,8242.00,5.539999962,5.539999962,0,0.119999997,0.180000007,5.239999771,0,2.00:00:00,5.00:00:00,4.00:00:00,28.00:00:00,1882
2873212765,27-04-2016,3516.00,2.359999895,2.359999895,0,0,0,2.359999895,0,15.00:00:00,0.00:00:00,15.00:00:00,11.00:00:00,1966
2873212765,28-04-2016,7913.00,5.409999847,5.409999847,0,2.160000086,0.340000004,2.910000086,0,28.00:00:00,7.00:00:00,31.00:00:00,6.00:00:00,1835
2873212765,29-04-2016,7365.00,4.949999809,4.949999809,0,1.360000014,1.409999967,2.180000067,0,20.00:00:00,23.00:00:00,24.00:00:00,5.00:00:00,1780
2873212765,30-04-2016,8452.00,5.679999828,5.679999828,0,0.330000013,1.080000043,4.260000229,0.01,5.00:00:00,20.00:00:00,4.00:00:00,12.00:00:00,1830
2873212765,01-05-2016,7399.00,4.96999979,4.96999979,0,0.49000001,1.039999962,3.440000057,0,7.00:00:00,18.00:00:00,14.00:00:00,3.00:00:00,1739
2873212765,02-05-2016,7525.00,5.059999943,5.059999943,0,0,0.209999993,4.829999924,0.02,0.00:00:00,7.00:00:00,29.00:00:00,3.00:00:00,1878
2873212765,03-05-2016,7412.00,4.980000019,4.980000019,0,0.059999999,0.25,4.659999847,0.01,1.00:00:00,6.00:00:00,28.00:00:00,5.00:00:00,1906
2873212765,04-05-2016,8278.00,5.559999943,5.559999943,0,0,0,5.559999943,0,0.00:00:00,0.00:00:00,23.00:00:00,16.00:00:00,2015
2873212765,05-05-2016,8314.00,5.610000134,5.610000134,0,0.779999971,0.800000012,4.03000021,0,13.00:00:00,23.00:00:00,6.00:00:00,28.00:00:00,1971
2873212765,06-05-2016,7063.00,4.75,4.75,0,0,0.119999997,4.610000134,0.01,0.00:00:00,5.00:00:00,4.00:00:00,30.00:00:00,1910
2873212765,07-05-2016,4940.00,3.380000114,3.380000114,0,2.279999971,0.550000012,0.550000012,0,15.00:00:00,11.00:00:00,21.00:00:00,25.00:00:00,1897
2873212765,08-05-2016,8168.00,5.539999962,5.539999962,0,2.900000095,0,2.640000105,0,15.00:00:00,0.00:00:00,21.00:00:00,3.00:00:00,2096
2873212765,09-05-2016,7726.00,5.190000057,5.190000057,0,0,0,5.190000057,0,0.00:00:00,0.00:00:00,10.00:00:00,30.00:00:00,1906
2873212765,10-05-2016,8275.00,5.559999943,5.559999943,0,0,0,5.550000191,0.01,0.00:00:00,0.00:00:00,7.00:00:00,2.00:00:00,1962
2873212765,11-05-2016,6440.00,4.329999924,4.329999924,0,0,0,4.320000172,0.01,0.00:00:00,0.00:00:00,14.00:00:00,25.00:00:00,1826
2873212765,12-05-2016,7566.00,5.110000134,5.110000134,0,0,0,5.110000134,0,0.00:00:00,0.00:00:00,24.00:00:00,20.00:00:00,1431
3372868164,12-04-2016,4747.00,3.24000001,3.24000001,0,0,0,3.230000019,0.01,0.00:00:00,0.00:00:00,6.00:00:00,5.00:00:00,1788
3372868164,13-04-2016,9715.00,6.630000114,6.630000114,0,0.99000001,0.340000004,5.269999981,0.02,16.00:00:00,8.00:00:00,5.00:00:00,10.00:00:00,2093
3372868164,14-04-2016,8844.00,6.03000021,6.03000021,0,0.340000004,1.029999971,4.650000095,0.01,6.00:00:00,25.00:00:00,4.00:00:00,4.00:00:00,2065
3372868164,15-04-2016,7451.00,5.079999924,5.079999924,0,0,0,5.059999943,0.02,0.00:00:00,0.00:00:00,30.00:00:00,9.00:00:00,1908
3372868164,16-04-2016,6905.00,4.730000019,4.730000019,0,0,0,4.699999809,0.029999999,0.00:00:00,0.00:00:00,21.00:00:00,19.00:00:00,1908
3372868164,17-04-2016,8199.00,5.880000114,5.880000114,0,1.409999967,0.100000001,4.360000134,0.01,11.00:00:00,2.00:00:00,17.00:00:00,9.00:00:00,1964
3372868164,18-04-2016,6798.00,4.639999866,4.639999866,0,1.080000043,0.200000003,3.349999905,0,20.00:00:00,7.00:00:00,8.00:00:00,5.00:00:00,2014
3372868164,19-04-2016,7711.00,5.260000229,5.260000229,0,0,0,5.239999771,0.02,0.00:00:00,0.00:00:00,10.00:00:00,29.00:00:00,1985
3372868164,20-04-2016,4880.00,3.329999924,3.329999924,0,0.839999974,0.090000004,2.380000114,0.02,15.00:00:00,3.00:00:00,30.00:00:00,21.00:00:00,1867
3372868164,21-04-2016,8857.00,6.070000172,6.070000172,0,1.149999976,0.25999999,4.639999866,0.01,18.00:00:00,9.00:00:00,10.00:00:00,2.00:00:00,2124
3372868164,22-04-2016,3843.00,2.619999886,2.619999886,0,0,0,2.609999895,0.01,0.00:00:00,0.00:00:00,24.00:00:00,18.00:00:00,1669
3372868164,23-04-2016,7396.00,5.070000172,5.070000172,0,1.399999976,0.079999998,3.579999924,0,20.00:00:00,2.00:00:00,29.00:00:00,19.00:00:00,1995
3372868164,24-04-2016,6731.00,4.590000153,4.590000153,0,0.889999986,0.189999998,3.49000001,0.02,14.00:00:00,7.00:00:00,18.00:00:00,31.00:00:00,1921
3372868164,25-04-2016,5995.00,4.090000153,4.090000153,0,0,0,4.090000153,0,0.00:00:00,0.00:00:00,19.00:00:00,20.00:00:00,2010
3372868164,26-04-2016,8283.00,5.789999962,5.789999962,0,1.850000024,0.050000001,3.869999886,0.01,22.00:00:00,2.00:00:00,28.00:00:00,18.00:00:00,2057
3372868164,27-04-2016,7904.00,5.420000076,5.420000076,0,1.580000043,0.629999995,3.190000057,0.01,24.00:00:00,13.00:00:00,11.00:00:00,22.00:00:00,2095
3372868164,28-04-2016,5512.00,3.75999999,3.75999999,0,0,0,3.75999999,0,0.00:00:00,0.00:00:00,19.00:00:00,20.00:00:00,1972
3372868164,29-04-2016,9135.00,6.230000019,6.230000019,0,0,0,6.21999979,0.01,0.00:00:00,0.00:00:00,5.00:00:00,3.00:00:00,2044
3372868164,30-04-2016,5250.00,3.579999924,3.579999924,0,1.059999943,0.090000004,2.420000076,0.01,17.00:00:00,4.00:00:00,26.00:00:00,23.00:00:00,1946
3372868164,01-05-2016,3077.00,2.099999905,2.099999905,0,0,0,2.089999914,0,0.00:00:00,0.00:00:00,20.00:00:00,21.00:00:00,1237
3977333714,12-04-2016,8856.00,5.980000019,5.980000019,0,3.059999943,0.910000026,2.00999999,0,13.00:00:00,19.00:00:00,10.00:00:00,15.00:00:00,1450
3977333714,13-04-2016,10035.00,6.710000038,6.710000038,0,2.029999971,2.130000114,2.549999952,0,31.00:00:00,15.00:00:00,1.00:00:00,23.00:00:00,1495
3977333714,14-04-2016,7641.00,5.110000134,5.110000134,0,0.319999993,0.970000029,3.819999933,0,5.00:00:00,23.00:00:00,1.00:00:00,11.00:00:00,1433
3977333714,15-04-2016,9010.00,6.059999943,6.059999943,0,1.049999952,1.75,3.25999999,0,15.00:00:00,11.00:00:00,1.00:00:00,5.00:00:00,1468
3977333714,16-04-2016,13459.00,9,9,0,2.029999971,4,2.970000029,0,31.00:00:00,23.00:00:00,1.00:00:00,24.00:00:00,1625
3977333714,17-04-2016,10415.00,6.96999979,6.96999979,0,0.699999988,2.349999905,3.920000076,0,11.00:00:00,27.00:00:00,23.00:00:00,22.00:00:00,1529
3977333714,18-04-2016,11663.00,7.800000191,7.800000191,0,0.25,3.730000019,3.819999933,0,4.00:00:00,4.00:00:00,1.00:00:00,27.00:00:00,1584
3977333714,19-04-2016,12414.00,8.779999733,8.779999733,0,2.24000001,2.450000048,3.960000038,0,19.00:00:00,7.00:00:00,8.00:00:00,7.00:00:00,1638
3977333714,20-04-2016,11658.00,7.829999924,7.829999924,0,0.200000003,4.349999905,3.279999971,0,2.00:00:00,7.00:00:00,12.00:00:00,24.00:00:00,1554
3977333714,21-04-2016,6093.00,4.079999924,4.079999924,0,0,0,4.059999943,0,0.00:00:00,0.00:00:00,29.00:00:00,12.00:00:00,1397
3977333714,22-04-2016,8911.00,5.960000038,5.960000038,0,2.329999924,0.579999983,3.059999943,0,2.00:00:00,12.00:00:00,6.00:00:00,31.00:00:00,1481
3977333714,23-04-2016,12058.00,8.069999695,8.069999695,0,0,4.21999979,3.849999905,0,0.00:00:00,1.00:00:00,8.00:00:00,24.00:00:00,1638
3977333714,24-04-2016,14112.00,10,10,0,3.269999981,4.559999943,2.170000076,0,30.00:00:00,4.00:00:00,8.00:00:00,21.00:00:00,1655
3977333714,25-04-2016,11177.00,8.479999542,8.479999542,0,5.619999886,0.430000007,2.410000086,0,19.00:00:00,9.00:00:00,12.00:00:00,19.00:00:00,1570
3977333714,26-04-2016,11388.00,7.619999886,7.619999886,0,0.449999988,4.21999979,2.950000048,0,7.00:00:00,4.00:00:00,18.00:00:00,7.00:00:00,1551
3977333714,27-04-2016,7193.00,5.039999962,5.039999962,0,0,0.419999987,4.619999886,0,0.00:00:00,10.00:00:00,24.00:00:00,14.00:00:00,1377
3977333714,28-04-2016,7114.00,4.880000114,4.880000114,0,1.370000005,0.289999992,3.220000029,0,15.00:00:00,8.00:00:00,8.00:00:00,14.00:00:00,1407
3977333714,29-04-2016,10645.00,7.75,7.75,0,3.74000001,1.299999952,2.710000038,0,5.00:00:00,1.00:00:00,29.00:00:00,13.00:00:00,1545
3977333714,30-04-2016,13238.00,9.199999809,9.199999809,0,3.690000057,2.099999905,3.410000086,0,12.00:00:00,21.00:00:00,12.00:00:00,17.00:00:00,1650
3977333714,01-05-2016,10414.00,7.070000172,7.070000172,0,2.670000076,1.980000019,2.410000086,0,10.00:00:00,9.00:00:00,3.00:00:00,21.00:00:00,1501
3977333714,02-05-2016,16520.00,11.05000019,11.05000019,0,1.539999962,6.480000019,3.019999981,0,24.00:00:00,22.00:00:00,24.00:00:00,13.00:00:00,1760
3977333714,03-05-2016,14335.00,9.590000153,9.590000153,0,3.319999933,1.74000001,4.53000021,0,16.00:00:00,10.00:00:00,14.00:00:00,16.00:00:00,1710
3977333714,04-05-2016,13559.00,9.43999958,9.43999958,0,1.809999943,4.579999924,2.890000105,0,14.00:00:00,5.00:00:00,21.00:00:00,1.00:00:00,1628
3977333714,05-05-2016,12312.00,8.579999924,8.579999924,0,1.75999999,4.110000134,2.710000038,0,14.00:00:00,28.00:00:00,26.00:00:00,10.00:00:00,1618
3977333714,06-05-2016,11677.00,8.279999733,8.279999733,0,3.109999895,2.50999999,2.670000076,0,29.00:00:00,24.00:00:00,16.00:00:00,6.00:00:00,1590
